海人がつむなげきのなかにしほたれていつまで須磨の浦にながめむ,"How long, dripping brine on driftwood logs, 
On logs of lament, must I gaze at this Suma coast?",
荒れまさる軒のしのぶをながめつつしげくも露のかかる袖かな,"Ferns of remembrance weigh cur eaves ever more, 
And heavily falls the dew upon our sleeves.",
恋わびてなく音にまがふ浦波は思ふかたより風や吹くらん,"The waves on the strand, like moans of helpless longing. 
The winds―like messengers from those who grieve?",
初雁は恋しき人のつらなれや旅の空とぶ声のかなしき,"Might they be companions of those I long for? 
Their cries ring sadly through the sky of their journey.",
かきつらねむかしのことぞ思ほゆる雁はその世の友ならねども,"I know not why they bring these thoughts of old, 
These wandering geese. They were not then my comrades.",
こころから常世を捨ててなく雁をくものよそにも思ひけるかな,"No colleagues of mine, these geese beyond the clouds. 
They chose to leave their homes, and I did not.",
常世いでて旅の空なる雁がねもつらにをくれぬほどぞなぐさむ,"Sad are their cries as they wing their way from home. 
They still find solace, for they still have comrades.",
見るほどぞしばしなぐさむめぐりあはん月のみやこははるかなれども,"So long as I look upon it I find comfort, 
The moon which comes again to the distant city.",
うしとのみひとへにものは思ほえでひだりみぎにもぬるる袖かな,"Not bitter thoughts alone does this singlet bring. 
Its sleeves are damp with tears of affection too.",
琴の音にひきとめらるる綱手縄たゆたう心君しるらめや,"Now taut, now slack, like my unruly heart, 
The tow rope is suddenly still at the sound of a koto.",
心ありてひきての綱のたゆたはばうち過ぎましや須磨のうら浪,"Why, if indeed your heart is like the tow rope, 
Unheeding must you pass this strand of Suma?",
山がつのいほりに焚けるしばしばもこと問ひ来なん恋ふるさと人,"Over and over the rural ones light fires. 
Not so unflagging the urban ones with their visits.",
いづかたの雲路に我もまよひなむ月の見るらむこともはづかし,"All aimless is my journey through the clouds. 
It shames me that the unswerving moon should see me.",
友千鳥もろ声に鳴くあか月はひとり寝さめの床もたのもし,".Cries of plovers in the dawn bring comfort 
To one who awakens in a lonely bed.",
いつとなく大宮人の恋しきに桜かざししけふを来にけり,"Fond thoughts I have of the noble ones on high, 
And the day of the flowered caps has come again.",
ふるさとをいづれの春か行きて見んうらやましきは帰るかりがね,"In what spring tide will I see again my old village? 
I envy the geese, returning whence they came",
あかなくにかりの常世を立ち別れ花のみやこに道やまどはむ,"Sad are the geese to leave their winter's lodging. 
Dark my way of return to the flowery city.",
雲ちかく飛びかふ鶴もそらに見よ我は春日のくもりなき身ぞ,"Look down upon me, cranes who skim the clouds, 
And see me unsullied as this cloudless day.",
たづかなき雲井にひとりねをぞ泣くつばさ並べし友を恋つつ,"Lonely the voice of the crane among the clouds. 
Gone the comrade that once flew at its side.",
知らざりし大海の原に流れきてひとかたにやはものはかなしき,"Cast away to drift on an alien vastness, 
I grieve for more than a doll cast out to sea.",
やをよろづ神もあはれと思ふらむをかせる罪のそれとなければ,"You eight hundred myriad gods must surely help me, 
For well you know that blameless I stand before you.",
浦風やいかに吹らむ思ひやる袖うち濡らし波間なきころ,"What do they work, the sea winds down at Suma? 
At home, my sleeves are assaulted by wave after wave.",
海にます神のたすけにかからずは潮のやをあひにさすらへなまし,"Without the staying hand of the king of the sea 
The roar of the eight hundred waves would have taken us under.",
はるかにも思ひやるかな知らざりし浦よりをちに浦づたひして,"Yet farther away, upon the beach at Akashi, 
My thoughts of a distant city, and of you.",
あはと見る淡路の島のあはれさへ残るくまなく澄める夜の月,"Awaji in the moonlight, like distant foam: 
From these cloudly sovereign heights it seems so near.",
ひとり寝は君も知りぬやつれづれと思ひあかしのうらさびしさを,"Do you too know the sadness of the nights 
On the shore of Akashi with only thoughts for companions?",
旅ごろもうらがなしさにあかしかね草の枕は夢もむすばず,"The traveler passes fretful nights at Akashi. 
The grass which he reaps for his pillow reaps no dreams.",
をちこちも知らぬ雲居にながめわびかすめし宿の木ずゑをぞとふ,"Do I catch, as I gaze into unresponsive skies, 
A glimpse of a grove of which I have had certain tidings?",
ながむらんおなじ雲居をながむるは思ひもおなじ思ひなるらむ,"She gazes into the skies into which you gaze. 
May they bring your thoughts and hers into some accord.",
いぶせくも心にものをなやむかなやよやいかにと問ふ人もなみ,"Unwillingly reticent about my sorrows 
I still must be―for no one makes inquiry.",
思ふらん心のほどややよいかにまだ見ぬ人の聞きかなやまむ,"Unwillingly reticent―how can it be so? 
How can you sorrow for someone you have not met?",
秋の夜の月げの駒よわが恋ふる雲居をかけれ時の間も見ん,"Race on through the moonlit sky. O roan-colored horse. 
And let me be briefly with her for whom I long.",
むつごとを語りあはせむ人もがなうき世の夢もなかばさむやと,"Would there were someone with whom I might share my thoughts 
And so dispel some part of these sad dreams.",
明けぬ夜にやがてまどへる心にはいづれを夢とわきて語らむ,"You speak to one for whom the night has no end. 
How can she tell the dreaming from the waking?",
しほしほとまづぞ泣かるるかりそめのみるめは海人のすさびなれども,"It was but the fisherman's brush with the salty sea pine 
Followed by a tide of tears of longing.",
うらなくも思ひけるかな契りしを松より波はこえじ物ぞと,"Naive of me, perhaps; yet we did make our vows. 
And now see the waves that wash the Mountain of Waiting!",
このたびは立ち別るとも藻塩焼くけぶりはおなじ方になびかむ,"Even though we now must part for a time, 
The smoke from these briny fires will follow me.",
かきつめて海人のたく藻の思ひにもいまはかひなきうらみだにせじ,"Smoldering thoughts like the sea grass burned on these shores. 
And what good now to ask for anything more?",
猶ざりに頼めをくめるひとことを尽きせぬ音にやかけてしのばん,"One heedless word, one koto, to set me at rest. 
In the sound of it the sound of my weeping, forever.",
あふまでのかたみに契る中の緒の調べはことにかはらざらなむ,"Do not change the middle string* of this koto, 
Unchanging I shall be till we meet again.",
うち捨てて立つもかなしき浦波のなごりいかにと思ひやるかな,"Sad the retreating waves at leaving this shore. 
Sad I am for you, remaining after.",
年経つる苫屋も荒れてうき波のかへるかたにや身をたぐへまし,"You leave, my reed-roofed hut will fall to ruin. 
Would that I might go out with these waves.",
寄る波にたちかさねたる旅衣しほどけしとや人のいとはむ,"I made it for you, but the surging brine has wet it. 
And might you find it unpleasant and cast it off?",
かたみにぞかふべかりけるあふことの日かず隔てん中のころもを,"Take it. this middle robe, let it be the symbol 
Of days uncounted but few between now and then.",
世をうみにここらしほじむ身と成て猶この岸をえこそ離れね,"Though weary of life, seasoned by salty winds, 
I am not able to leave this shore behind,",
宮こ出でし春の嘆きにおとらめや年ふる浦をわかれぬる秋,"I wept upon leaving the city in the spring. 
I weep in the autumn on leaving this home by the sea.",
わたつ海にしなへうらぶれ蛭の子の脚立たざりし年は経にけり,"Cast out upon the sea. I passed the years 
As useless as the leech child of the gods.",
宮柱めぐりあひける時しあれば別れし春のうらみのこすな,"The leech child's parents met beyond the pillar. 
We meet again to forget the spring of parting.",
嘆きつつあかしの浦に朝露のたつやと人を思ひやるかな,"I wonder, do the morning mists yet rise, 
There at Akashi of the lonely nights?",
須磨の浦に心をよせし舟人のやがて朽たせる袖をみせばや,"There once came tidings from a boat at Suma, 
From one who now might show You sodden sleeves.",
帰てはかことやせまし寄せたりしなごりに袖の干がたかりしを,"It is I, not you, from whom the complaints should come. 
My sleeves have refused to dry since last you wrote.",
かねてより隔てぬ中ならはねど別れはおしき物にぞありける,"I have not, it is true, been so fortunate as to know you, 
But sad it is to end the briefest friendship.",
うちつけの別れをおしむかごとにて思はむ方にしたひやはせぬ,"I do not trust regrets at so quick a farewell. 
The truth has to do with someone you wish to visit.",
いつしかも袖うちかけむおとめ子が世をへてなづる岩の生い先,"One day this sleeve of mine shall be her shelter 
Whose years shall be as the years of the angel's rock.",
ひとりしてなづるは袖のほどなきに覆ふばかりの陰をしぞまつ,"These sleeves are much too narrow to offer protection. 
The blossom awaits those all-encompassing ones.",
思ふどちなびく方にはあらずともわれぞ煙に先立ちなまし,"I think I shall be the first to rise as smoke, 
And it may not go the direction of that other.",
たれにより世をうみ山に行めぐりたえぬ涙に浮き沈む身ぞ,"For whom, in mountains, upon unfriendly seas, 
Has the flow of my tears been such as to sweep me under?",
海松や時ぞともなき陰にゐてなにのあやめもいかにわくらむ,"The sea grass, hidden among the rocks, unchanging, 
Competes this day for attention with the iris.",
数ならぬみ島がくれに鳴く鶴をけふもいかにと問ふ人ぞなき,"The crane is lost on an insignificant isle. 
Not even today do you come to seek it out.",
水鶏だにおどろかさずはいかにして荒れたる宿に月を入れまし,"Did not this bird come knocking at my door, 
What pretext would I find to admit the moon?",
をしなべて叩く水鶏におどろかばうはの空なる月もこそ入れ,"You respond to the call of every water rail? 
You must find yourself admitting peculiar moons.",
住吉の松こそものはかなしけれ神世のことをかけて思へば,"These pines of Sumiyoshi make me think 
Of days when we were neighbors to this god.",
あらかりし波のまよひに住吉の神をばかけて忘れやはする,"Remembering those fearful winds and waves, 
Am I to forget the god of Sumiyoshi?",
みをつくし恋ふるしるしにここまでもめぐりあひけるえには深しな,"Firm the bond that brings us to Naniwa, 
Whose channel buoys invite me to throw myself in.",
数ならでなにはのこともかひなきになどみをつくし思ひそめけむ,"A lowly one whose place is not to demand, 
To what purpose, at Naniwa, should I cast myself in?",
露けさのむかしに似たる旅ごろも田蓑の島の名にはかくれず,"My sleeves are wet as when I wandered these shores. 
The Isle of the Raincoat does not fend off the dews.",
降り乱れひまなき空に亡き人の天翔るらむ宿ぞかなしき,"From skies of wild, unceasing snow and sleet 
Her spirit watches over a house of sorrow.",
消えがてにふるぞかなしきかきくらしわが身それとも思ほえぬ世に,"I wish to go, but, blind with tears, am helpless 
As snows which were not asked where they would fall.",
たゆまじき筋を頼みし玉かづら思ひのほかにかけはなれぬる,"I had counted upon them not to slacken or give, 
These jeweled strands―and far off now they are borne.",
玉かづら絶えてもやまじゆく道の手向の神もかけて誓はむ,"The jeweled strands may snap, but I swear by the gods, 
The gods of the road, that I will not cast them off.",
亡き人を恋ふる袂のひまなきに荒れたる軒のしづくさへ添ふ,"My sleeves still wet from tears for him who died 
Are wetter yet from rain through ruined eaves.",
たづねともわれこそとはめ道もなく深きのもとの心を,"Myself will I break a path through towering weeds 
And ask: does a constant spirit dwell within?",
藤浪のうち過ぎがたく見えつるはまつこそ宿のしるしなりけれ,"I obey the waving summons of wisteria 
Because it flows, at your gate, from the waiting tree.",
年を経てまつしるしなきわが宿を花のたよりにすぎぬばかりか,"I have waited and waited, to no avail, it seems. 
Wisteria, not the waiting pine, has brought you.",
行くと来とせきとめがたき涙をや絶えぬ清水と人は見るらむ,"It flowed as I went, it flows as I return, 
The steady crystal spring at the barrier rise.",
わくらばに行きあふ道をたのみしも猶かひなしやしほならぬ海,"By chance we met, beside the gate of meeting. 
A pity its fresh waters should be so sterile.",
あふさかの関やいかなる関なればしげきなげきの中をわくらん,"The gate of meeting, atop the barrier rise, 
Is shaded by impassable wailing groves.",
わかれ路に添へし小をかことにてはるけき中と神やいさめし,"I gave you combs and sent you far away. 
The god now sends me far away from you?",
別るとてはるかにいひしひとこともかへりてものはいまぞかなしき,"Long ago, one word you said: Away! 
Sorry now am I that I paid no heed.",
ひとりゐて嘆きしよりは海人のすむかたをかくてぞ見るべかりける,"Better to see these strands where the fishermen dwell 
Than far away to weep, all, all alone.",
うきめ見しそのおりよりもけふはまた過ぎにしかたにかへる涙か,"Now more than in those painful days I weep 
As tracings of them bring them back to me.",
伊勢の海の深き心をたどらずてふりにしあとと波や消つべき,"Shall we forget how deep is the sea of Ise 
Because the waves have washed away old tracks?",
雲の上に思ひのぼれるこころにはちいろの底もはるかにぞ見る,"To this Josammi, high above august clouds, 
The thousand-fathomed sea seems very shallow.",
みるめこそうらふりぬらめ年へにし伊勢をの海人の名をや沈めむ,"At first the strands of sea grass may seem old, 
But the fisherfolk of Ise are with us yet.",
身こそかくしめのほかなれそのかみの心のうちを忘れしもせず,"Though now I dwell beyond the sacred confines. 
My heart is there committing you to the gods.",
しめのうちはむかしにあらぬここちして神代の事もいまぞ恋しき,"Within these sacred precincts all has changed. 
Fondly I think of the days when I served the gods.",
ゆくさきをはるかに祈るわかれ路にたえぬは老いの涙なりけり,"The old weep easily. and I am weeping 
As I pray that for her the happy years stretch on.",
もろともにみやこは出できこのたびやひとり野中のみちにまどはん,"Together we left the city. Alone I return, 
To wander lost over hill and over moor?",
いきてまたあひ見むことをいつとてか限りもしらぬ世をばたのまむ,"When do you say that we shall meet again, 
Trusting a life that is not ours to trust?",
かの岸に心よりにしあま舟のそむきしかたにこぎかへる哉,"I want to be a fisherwife upon 
A far, clean shore, and now my boat turns back.",
いくかへりゆきかふ秋をすぐしつつうき木にのりてわれかへるらん,"How many autumns now upon this strand? 
So many, why should this flotsam now return?",
身をかへてひとりかへれる山ざとに聞きしにたる松風ぞふく,"I have returned alone, a nun, to a mountain village, 
And hear the wind in the pines of long ago.",
ふる里に見しよのともをこひわびてさえづることをたれかわくらん,"I long for those who know the country sounds, 
And listen to my koto, and understand.",
すみなれし人はかへりてたどれども清水は宿のあるじ顔なる,"The mistress, long gone, is lost upon her return 
To find that the brook has quite usurped her claims.",
いさらゐははやくにことも忘れじをもとのあるじや面がはりせる,"Clean waters, bringing back the distant past 
To one who comes to them in somber habit.",
契りしに変はらぬことの調べにて絶えぬ心のほどは知りきや,"Unchanged it is when now we meet again. 
And do you not see changelessness in me?",
変はらじと契りしことをたのみにて松のひびきに音をそへしかな,"Your promise not to change was my companion. 
I added my sighs to those of the wind in the pines.",
月のそむ川のをちなる里なればかつらのかげはのどけかるらむ,"Cleaner, more stately the progress of the moon 
Through regions beyond the river Katsura.",
ひさかたのひかり近き名のみしてあさゆふ霧も晴れぬ山里,"It Is not true to its name, this Katsura. 
There is not moon enough to dispel the mists.",
めぐり来て手にとるばかりさやけきや淡路の島のあはと見し月,"So near and clear tonight, is it the moon 
Of far Awaji? We both have come back.",
うき雲にしばしまがひし月かげのすみはつるよぞのどけかるべき,"All should now be peace. Then lost in clouds 
The moon sends forth again its radiance.",
雲のうへのすみかをすててよはの月いづれの谷にかげ隠しけむ,"The midnight moon should still be in the heavens. 
Gone is its radiance―-hidden in what valley?",
雪ふかみ深山のみちははれずとも猶ふみかよへあとたえずして,"These mountain paths will be closed by snow and clouds. 
Do not, I pray you, let your tracks be lost.",
雪まなき吉野の山をたづねても心のかよふあとたえめやは,"And were you to move to deepest Yoshino, 
I still would find you, through unceasing snow.",
末とをき二葉の松にひきわかれいつか木たかきかげを見るべき,"It is taken away, the seedling pine, so young. 
When shall I see it grandly shading the earth?",
生ひそめし根もふかければ武隈の松に小松の千代をならべん,"A seedling, yes, but with the roots to give 
The thousand years of the pines of Takekuma.",
舟とむるをちかた人のなくはこそあす帰り来むせなと待ちみめ,"We shall see if you are back tomorrow, 
If no one there essays to take your boat.",
行てみてあすもさね来む中中にをちかた人は心をくとも,"I go but for a while, and shall return 
Though she may wish I had not come at all.",
入日さす峰のたなびく薄曇はもの思ふ袖に色やまがへる,"A rack of cloud across the light of evening 
As if they too, these hills, wore mourning weeds.",
君もさはあはれをかはせ人しれずわが身にしむる秋の夕風,"Then we two feel alike. You know my secret: 
For me it is the autumn winds that pierce.",
いざりせし影忘られぬかがり火は身のうき舟やしたひきにけん,"The torches bobbing with the fisher boats 
Upon those waves have Followed me to Oi.",
あさからぬ下の思ひをしらねばや猶かがり火の影はさはげる,"Only one who does not know deep waters 
Can still be bobbing, dancing on those waves.",
人知れず神のゆるしを待ちしまにここらつれなき世を過ぐすかな,"One does indeed wait long and cheerless months 
In hopes the gods will someday give their blessing.",
なべて世のあはればかりを問ふからに誓ひしことと神やいさめむ,"The gods will tell me I have broken my vows 
For having had the briefest talk with you.",
見しおりの露忘られぬあさがほの花のさかりはすぎやしぬらん,"I do not forget the morning glory I saw. 
Will the years, I wonder, have taken it past its bloom?",
秋はてて霧のまがきにむすぼほれあるかなきかにうつるあさがほ,"The morning glory, wholly changed by autumn, 
Is lost in the tangle of the dew-drenched hedge.",
いつのまによもぎがもととむすぼほれ雪ふる里と荒れし垣根ぞ,"And when did wormwood overwhelm this gate, 
This hedge, now under snow, so go to ruin?",
年ふれどこの契こそわすられね親の親とかいひし一言,"I do not forget that bond, though years have passed, 
For did you not choose to call me Mother's mother?",
身をかへて後も待ちみよこの世にて親を忘るるためしありやと,"Suppose we wait for another world to tell us 
Of instances of a child's forgetting a parent.",
つれなきをむかしにこりぬ心こそ人のつらきにそへてつらけれ,"Long years of coldness have not chastened me, 
And now I add resentment to resentment.",
あらためてなにかは見えむ人のうへにかかりと聞きし心がはりを,"I could not change if I wished at this late date. 
I know that others do, but I cannot.",
こほりとぢ石間の水はゆきなやみ空すむ月のかげぞながるる,"The water is stilled among the frozen rocks. 
A clear moon moves into the western sky.",
かきつめてむかし恋しき雪もよにあはれをそふるをしのうきねか,"A night of drifting snow and memories 
Is broken by another note of sadness.",
とけてねぬ寝覚めさびしき冬の夜にむすぼほれつる夢のみじかさ,"A winter's night, I awaken from troubled sleep. 
And what a brief and fleeting dream it was!",
なき人をしたふ心にまかせてもかげ見ぬ三つ瀬にやまどはむ,"I fear, in my longing, to go in search of her 
And find not her shade on the banks of the River of Death.",
かけきやは川瀬の波もたちかへり君がみそぎのふぢのやつれを,"I did not think that when the waters returned 
It would be to take away the weeds of mourning.",
ふぢごろも着しはきのふと思ふまにけふはみそぎの瀬にかはる世を,"How quick the change. Deep mourning yesterday, 
Today the shallow waters of lustration.",
さ夜中に友呼びわたる雁にうたて吹きそふ荻のうは風,"The midnight call to its fellows in the clouds 
Comes in upon the wind that rustles the reeds,",
くれなゐの涙にふかき袖の色をあさみどりにや言ひしほるべき,"These sleeves are crimson, dyed with tears of blood. 
How can she say that they are lowly blue?",
いろいろに身のうきほどの知らるるはいかに染めける中のころもぞ,"My life is dyed with sorrows of several hues. 
Pray tell me which is the hue of the part we share.",
霜氷うたてむすべる明け暮れの空かきくらしふる涙かな,"It is a world made grim by frost and ice, 
And now come tears to darken darkened skies.",
あめにますとよをかひめの宮人もわが心ざすしめを忘るな,"The lady who serves Toyooka in the heavens 
Is not to forget that someone thinks of her here.",
おとめ子も神さびぬらしあまつ袖ふるき世の友よはひ経ぬれば,"What will the years have done to the maiden, when he 
Who saw her heavenly sleeves is so much older?",
かけていえばけふのこととぞ思ふゆる日影の霜の袖にとけしも,"Garlands in my hair, warm sun to melt the frost, 
So very long ago. It seems like yesterday.",
日影にもしるかりけめや小女子が天の羽袖にかけし心は,"Were you aware of it as you danced in the sunlight, 
The heart that was pinned upon the heavenly sleeves?",
うぐひすのさえづる声はむかしにてむつれし花のかげぞかはれる,"The warblers are today as long ago, 
But we in the shade of the blossoms are utterly changed.",
九重をかすみ隔てつるすみかにも春とつげくる鶯の声,"Though kept by mists from the ninefold-garlanded court. 
I yet have warblers to tell me spring has come.",
いにしへを吹き伝へたる笛竹にさえづる鳥の音さへ変わらぬ,"The tone of the flute is as it always has been, 
Nor do I detect a change in the song of the warbler.",
鶯のむかしを恋ひてさえづるは木伝ふ花の色やあせたる,"The warbler laments as it flies from tree to tree―
For blossoms whose hue is paler than once it was?",
心から春まつそのはわがやどの紅葉を風のつてにだに見よ,"Your garden quietly awaits the spring. 
Permit the winds to bring a touch of autumn.",
風に散る紅葉はかろし春の色を岩根の松にかけてこそ見め,"Fleeting, your leaves that scatter in the wind. 
The pine at the cliffs is forever green with the spring.",
舟人もたれを恋ふとか大島のうらがなしげに声の聞こゆる,"To whom might it be that the thoughts of these sailors turn, 
Sadly singing off the Oshima strand?",
来しかたも行くゑも知らぬ沖に出でてあはれいづくに君を恋ふらん,"To whom might it be that the thoughts of these sailors turn, 
Sadly singing off the Oshima strand?",
君にもし心たがはば松浦なる鏡の神をかけて誓はむ,"I vow to the Mirror God of Matsura: 
If I break it he can do what he wants with me.",
年を経て祈る心のたがひなば鏡の神をつらしとや見む,"It will be for us to reproach the Mirror God 
If our prayers of so many years remain unanswered.",
浮嶋を漕ぎ離れても行く方やいづくとまりと知らずもあるかな,"Shores of trial, now gloomy Ukishima. 
On we sail. Where next will be our lodging?",
行く先も見えぬ浪路に舟出して風にまかする身こそうきたれ,"We sail vast seas and know not where we go 
Floating ones, abandoned to the winds.",
うきことに胸のみさはぐひびきにはひびきの灘もさはらざりけり,"The echoes of Echo Bay are slight and empty 
Beside the tumult I hear within myself.",
二もとの杉のたちどを尋ねずはふる河のべに君を見ましや,"Had I not come to the place of cedars twain,
How should I have met you here beside the old river?",
初瀬河はやくの事は知らねどもけふのあふ瀬に身さへながれぬ,"I know little, I fear, about the swift old river, 
But I know the flow of tears of happiness.",
知らずとも尋ねて知らむ三島江に生ふる三稜の筋は絶えじを,"You may not know, but presently you will, 
Where leads the line of rushes at Mishimae.",
数ならぬ三稜やなにの筋なればうきにしもかく根をとどめけむ,"You speak of lines and rushes―and by what line 
Has this poor rush taken root in this sad world?",
恋ひわたる身はそれなれど玉かづらいかなる筋を尋ね来つらむ,"With unabated longing I sought the other. 
What lines have drawn me to the jeweled chaplet?",
きてみればうらみられけり唐衣かへしやりてん袖をぬらして,"Tearfully I don this Chinese robe. 
And having dampened its sleeves, I now return it.",
返さむといふにつけても片敷の夜の衣を思ひこそやれ,"'Return,' you say―-ah, 'turn,' I see you mean, 
Your Chinese robe, prepared for lonely slumber.",
うす氷とけぬる池の鏡には世にくもりなき影ぞならべる,"The mirror of this lake, now freed from ice. 
Offers an image of utter peace and calm.",
くもりなき池の鏡によろづ代をすむべき影ぞしるく見えける,"Upon the cloudless mirror of this lake, 
Clear is the image, for ten thousand years.",
年月をまつにひかれてふる人にけふ鶯の初音きかせよ,"The old one's gaze rests long on the seedling pine, 
Waiting to hear the song of the first warbler,",
ひきわかれ年は経れども鶯の巣立ちし松の根を忘れめや,"The warbler left its nest long years ago, 
But cannot forget the roots of the waiting pine.",
めづらしや花のねぐらに木づたひて谷のふる巣をとへる鶯,"Such happiness! The warbler among the blossoms 
Calls across the glen to its old nest.",
ふる里の春のこずゑに尋きて世のつねならぬ花を見るかな,"I stop to look at the groves of my old village, 
And the blossom I see reminds me of a safflower.",
風吹けば波の花さへ色見えてこや名に立てる山吹の崎,"The breezes blow, the wave flowers brightly blossom. 
Will it be the Cape of Yamabuki?",
春の池や井手の川瀬にかよふらん岸の山吹そこもにほへり,"Is this the lake where flows the River of Ide, † 
That yamabuki should plunge into its depths?",
亀の上の山もたづねじ舟のうちに老いせぬ名をばこゝに残さむ,"There is no need to visit Turtle Mountain. ‡ 
'Ageless' shall be the name of our pleasure boats.",
春の日のうらゝにさしてゆく舟はさほのしづくも花ぞ散りける,"Our boats row out into the bright spring sun, 
And water drops from the oars like scattering petals.",
むらさきのゆへに心をしめたればふちに身投げん名やはおしけき,"Lavender holds me and puts me in mind of things. 
I mean, let them say what they will, to throw myself in.",
ふちに身を投げつべしやとこの春は花のあたりを立ち去らで見よ,"Please hold yourself In abeyance beneath these flowers, 
To judge if the plunge would have the proper effect.",
花園の胡蝶をさへや下草に秋まつ虫はうとく見るらむ,"Low in your grasses the cricket awaits the autumn 
And views with scorn these silly butterflies.",
こてふにも誘はれなまし心ありて八重山吹を隔てざりせば,"I weep in my longing to follow your butterflies. 
You put up fences of yamabuki between us.",
思ふとも君は知らじなわきかへり岩漏る水に色し見えねば,"You cannot know how deep my feelings are. 
Their colors are hidden, like waters among the rocks.",
ませのうちに根ふかくうへし竹の子のをのが世ゝにや生ひわかるべき,"The bamboo so firmly rooted within our hedges 
Will send out distant shoots to please its convenience?",
いまさらにいかならむ世か若竹の生いはじめけむ根をばたづねん,"Why should the young bamboo at this late date 
Go forth in search of roots it has left behind,",
たちばなのかほりし袖によそふればかはれる身とも思ほえぬかな,"Scented by orange blossoms long ago, 
The sleeve she wore is surely the sleeve you wear.",
袖の香をよそふるからにたちばなのみさへはかなくなりもこそすれ,"The sleeve bears the scent of that blossom long ago. 
Then might not the fruit as quickly vanish away?",
うちとけてねも見ぬものを若草のことあり顔に結ぼほるらむ,"Although I scarcely saw the tender grasses, 
They look as if I had tied them all in knots.",
なく声もきこえぬ虫の思ひだに人の消つにはきゆるものかは,"You put out this silent fire to no avail. 
Can you extinguish the fire in the human heart?",
な声はせで身をのみこがす蛍こそいふよりまさるおもひなるらめ,"The firefly but burns and makes no comment. 
Silence sometimes tells of deeper thoughts.",
なけふさへやひく人もなき水隠れに生ふるあやめのねのみなかれん,"Even today the iris is neglected. 
Its roots, my cries, are lost among the waters.",
なあらはれていとゞ浅くも見ゆるかなあやめもわかずなかれけるねの,"It might have flourished better in concealment, 
The iris root washed purposelessly away.",
その駒もすさめぬ草と名にたてるみぎはのあやめけふやひきつる,"You honor the iris on the bank to which 
No pony comes to taste of withered grasses?",
にほどりに影をならぶる若駒はいつかあやめにひきわかるべき,"This pony, like the love grebe, wants a comrade. 
Shall it forget the iris on the bank?",
思ひあまりむかしのあとをたづぬれど親にそむける子ぞたぐひなき,"Beside myself, I search through all the books, 
And come upon no daughter so unfilial.",
ふるきあとをたづぬれどげになかりけりこの世にかゝる親の心は,"So too it is with me. I too have searched, 
And found no cases quite so unparental.",
撫子のとこなつかしき色を見ばもとのかきねを人やたづねむ,"Were he to see its gentle hues unchanging, 
Would he not come to the hedge of the wild carnation?",
山がつのかきほに生ひし撫子のもとの根ざしをたれかたづねん,"Who would come to seek the wild carnation 
That grew at such a rough and rustic hedge?",
草若み常陸の浦のいかゞ崎いかであひ見ん田子の浦波,"Cape How of the grassy pastures of Hitachi 
Says how can the waves of Farmer Beach come see you.",
常陸なる駿河の海の須磨の浦に波立ち出でよ箱崎の松,"You waves of the Suma coast of Suruga-
Hitachi, the pine of Hakosaki waits.",
篝火にたちそふ恋のけぶりこそ世にはたえせぬほのをなりけれ,"They burn, these flares and my heart, and send off smoke. 
The smoke from my heart refuses to be dispersed.",
行ゑなき空に消ちてよ篝火のたよりにたぐふけぶりとならば,"If from your heart and the flares the smoke is the same, 
Then one might expect it to find a place in the heavens.",
おほかたにおぎの葉過ぐる風のをともうき身ひとつにしむ心ちして,"Even the wind that rustles the leaves of the reeds 
Is with me longer in my lonely vigil.",
吹きみだる風のけしきにをみなへししほれしぬべき心ちこそすれ,"The tempest blows, the maiden flower has fears 
That the time has come for it to fade and die.",
下露になびかましかばをみなへしあらき風にはしほれざらまし,"If it gives itself up to the dew beneath the tree, 
It need not fear, the maiden flower, the winds.",
風さはぎらむ雲まがふ夕にもわするゝまなくわすられぬ君,"Even on a night of raging tempests 
I did not forget the one whom I do not forget.",
雪深き小塩の山にたつ雉の古き跡をもけふは尋よ,"Deep in the snows of this Mount Oshio 
Are ancient pheasant tracks. Would you might see them.",
小塩山みゆきつもれる松原にけふばかりなる跡やなからむ,"The snows beneath the pines of Oshio 
Have never known so mighty a company.",
うちきらし朝ぐもりせしみ雪にはさやかに空の光やは見し,"Amid deep snows upon a day of clouds 
How does one see the radiance far above?",
あかねさす光は空にくもらぬをなどてみ雪に目をきらしけむ,"The crimson glow is there in a cloudless sky. 
Have you let yourself be blinded by the snow?",
ふた方にいひもてゆけば玉くしげわが身はなれぬかけごなりけり,"Whatever lid the jeweled comb box bears, 
I still shall think it no one's box but mine.",
我身こそ恨られけれ唐衣君がたもとになれずと思へば,"How very unhappy I am, for my Chinese sleeves 
Cannot be friends with the sleeves of your Chinese robe.",
唐衣又から衣からころもかへすかへすもから衣なる,"A Chinese robe, a Chinese robe once more, 
And yet again a Chinese Chinese robe.",
うらめしや興津玉もをかづくまで磯がくれける海人の心よ,"Bitter, bitter, that the fisherfolk 
So long have hidden the treasures of the sea.",
よるべなみかゝるなぎさにうち寄せて海人もたづねめもくづとぞ見し,"The fisherfolk refusing to take them in, 
The grasses drifted ashore as best they might.",
おなじ野の露にやつるゝ藤袴あはれはかけよかことばかりも,"Dew drenched purple trousers: I grieve as you do. 
And long for the smallest hint that you understand.",
たづぬるにはるけき野辺の露ならばうす紫やかことならまし,"It grew, if you ask, in the dews of a distant moor. 
That purple is false which tells of anything nearer.",
